,Unnamed: 0,linkID,boro,lat,long,status,activationDate,installationDate,streetPlacement,wifi
18,1620,LINK-013546,Queens,40.760713,-73.922879,Live,06/08/2017,04/22/2017,corner,67
19,1621,LINK-000970,Manhattan,40.783649,-73.979752,Live,04/02/2018,08/19/2017,corner,46
20,1622,LINK-018220,Bronx,40.817512,-73.928886,Live,06/28/2017,04/15/2017,corner,2
21,1623,LINK-014610,Manhattan,40.737627,-73.980968,Live,07/19/2017,03/11/2017,corner,74
22,1624,LINK-007629,Manhattan,40.749292,-73.972751,Live,02/09/2018,11/04/2017,corner,131
23,1625,LINK-020495,Bronx,40.809668,-73.922623,Live,04/19/2018,12/12/2017,corner,17
24,1626,LINK-013369,Manhattan,40.798488,-73.941542,Live,11/03/2017,09/23/2017,corner,91
25,1627,LINK-002072,Manhattan,40.830586,-73.947195,Live,07/20/2016,07/10/2016,corner,21
26,1628,LINK-000276,Manhattan,40.741169,-73.981297,Live,02/01/2016,01/29/2016,corner,76
27,1629,LINK-001115,Queens,40.700864,-73.826551,Live,06/06/2017,05/06/2017,corner,2
28,1630,LINK-000877,Manhattan,40.7786,-73.95399,Live,03/30/2016,02/26/2016,corner,47
29,1631,LINK-000511,Manhattan,40.753425,-73.992718,Live,04/12/2016,03/24/2016,corner,261
30,1632,LINK-010614,Manhattan,40.753067,-74.003811,Live,01/25/2019,08/07/2018,corner,21
31,1633,LINK-010434,Brooklyn,40.706822,-73.950529,Live,02/14/2018,12/19/2017,corner,34
32,1634,LINK-018092,Brooklyn,40.671355,-73.957793,Live,03/20/2019,11/10/2017,corner,77
33,1635,LINK-013750,Manhattan,40.746511,-73.984099,Live,02/06/2017,11/19/2016,corner,156
34,1636,LINK-000320,Manhattan,40.751497,-73.973765,Live,07/21/2016,07/19/2016,corner,87
35,1637,LINK-004657,Manhattan,40.799088,-73.96683,Live,07/31/2018,11/22/2017,corner,44
36,1638,LINK-002341,Brooklyn,40.67896,-73.924424,Live,11/08/2016,10/27/2016,corner,57
37,1639,LINK-019379,Bronx,40.844258,-73.914961,Live,01/12/2018,09/16/2017,corner,9
38,1640,LINK-000341,Manhattan,40.756577,-73.97047,Live,02/04/2019,05/19/2018,corner,84
39,1641,LINK-012735,Manhattan,40.74534,-73.982768,Live,10/12/2018,03/10/2018,corner,170
40,1642,LINK-010160,Manhattan,40.760235,-73.984012,Live,06/12/2017,05/13/2017,corner,134
41,1643,LINK-003799,Manhattan,40.796533,-73.968682,Live,07/26/2017,06/19/2017,corner,30
42,1644,LINK-012249,Manhattan,40.716869,-73.997578,Live,12/15/2016,09/14/2016,corner,46
43,1645,LINK-011029,Bronx,40.807378,-73.917,Live,07/02/2018,02/25/2018,corner,47
44,1646,LINK-012235,Manhattan,40.716652,-73.997646,Live,12/14/2016,09/14/2016,corner,81
45,1647,LINK-012454,Manhattan,40.786654,-73.972311,Installed,,02/21/2018,corner,72
46,1648,LINK-000727,Manhattan,40.752545,-73.979585,Live,07/19/2017,04/30/2017,block,106
47,1649,LINK-012482,Manhattan,40.774281,-73.96346,Live,04/06/2018,02/03/2018,corner,140
48,1650,LINK-010337,Queens,40.760095,-73.921216,Live,08/02/2017,04/22/2017,corner,35
49,1651,LINK-000666,Manhattan,40.750833,-73.976817,Live,05/19/2017,02/04/2017,corner,53
50,1652,LINK-010405,Manhattan,40.824081,-73.937508,Live,09/15/2017,07/19/2017,corner,9
51,1653,LINK-000194,Manhattan,40.734127,-73.989778,Live,11/10/2016,10/22/2016,corner,125
52,1654,LINK-012805,Manhattan,40.763891,-73.962087,Live,04/11/2018,01/27/2018,corner,228
53,1655,LINK-009918,Manhattan,40.750488,-73.99113,Live,01/18/2017,10/08/2016,corner,239
54,1656,LINK-013740,Manhattan,40.74574,-73.981987,Live,04/24/2018,02/17/2018,corner,99
55,1657,LINK-000529,Manhattan,40.759107,-73.988579,Live,04/11/2016,03/11/2016,corner,163
56,1658,LINK-001676,Manhattan,40.805923,-73.965081,Live,07/01/2016,05/27/2016,corner,26
57,1659,LINK-000826,Manhattan,40.763037,-73.965653,Live,03/29/2016,02/27/2016,corner,85
58,1660,LINK-000560,Manhattan,40.760563,-73.987515,Live,04/15/2016,03/06/2016,corner,150
59,1661,LINK-001503,Manhattan,40.794042,-73.972567,Live,07/07/2016,05/20/2016,corner,100
60,1662,LINK-012646,Manhattan,40.765159,-73.991312,Live,01/08/2018,09/23/2017,corner,78
61,1663,LINK-021224,Brooklyn,40.680426,-73.967999,Live,01/08/2018,07/31/2017,corner,55
62,1664,LINK-000853,Manhattan,40.773003,-73.958474,Live,03/24/2016,02/15/2016,corner,81
63,1665,LINK-001545,Manhattan,40.796425,-73.970279,Live,08/18/2017,07/07/2017,corner,34
64,1666,LINK-007244,Manhattan,40.754144,-73.986581,Live,07/21/2017,04/02/2017,corner,145
65,1667,LINK-010633,Manhattan,40.784612,-73.973407,Installed,,04/30/2018,corner,91
66,1668,LINK-010802,Manhattan,40.721773,-73.989421,Live,01/06/2017,11/17/2016,corner,51
67,1669,LINK-000224,Manhattan,40.733694,-73.987044,Live,02/01/2016,01/29/2016,corner,148
68,1670,LINK-014220,Manhattan,40.744847,-73.991677,Live,11/02/2017,09/30/2017,corner,119
69,1671,LINK-011138,Manhattan,40.737088,-73.981368,Live,12/05/2017,09/28/2017,corner,160
70,1672,LINK-011103,Queens,40.747627,-73.884644,Live,02/28/2018,07/22/2017,corner,83
71,1673,LINK-010733,Manhattan,40.727284,-74.005407,Installed,,07/31/2018,corner,136
72,1674,LINK-021279,Brooklyn,40.721383,-73.960352,Live,02/02/2018,12/08/2017,corner,23
73,1675,LINK-011663,Bronx,40.861174,-73.896444,Live,04/18/2017,01/25/2017,corner,6
74,1676,LINK-013063,Manhattan,40.820796,-73.943285,Live,12/16/2016,11/14/2016,corner,21
75,1677,LINK-013757,Manhattan,40.753414,-73.966651,Live,06/05/2018,12/07/2017,corner,80
76,1678,LINK-000238,Manhattan,40.734031,-73.986488,Live,04/04/2018,04/29/2017,corner,83
77,1679,LINK-001553,Manhattan,40.798018,-73.969557,Live,01/03/2018,09/10/2017,corner,72
78,1680,LINK-010664,Manhattan,40.745596,-73.975446,Live,04/10/2018,01/27/2018,corner,71
79,1681,LINK-010942,Manhattan,40.823361,-73.948844,Live,10/31/2016,10/14/2016,corner,67
80,1682,LINK-018408,Staten Island,40.581677,-74.11135,Live,05/25/2017,04/10/2017,corner,14
81,1683,LINK-013171,Manhattan,40.81069,-73.950658,Live,10/14/2016,09/24/2016,corner,12
82,1684,LINK-000938,Manhattan,40.776626,-73.982323,Installed,,04/04/2018,corner,152
83,1685,LINK-010259,Manhattan,40.852857,-73.931007,Live,02/06/2018,12/01/2017,corner,23
84,1686,LINK-001684,Manhattan,40.823326,-73.953041,Live,07/01/2016,06/17/2016,corner,6
85,1687,LINK-010852,Manhattan,40.800592,-73.961745,Live,03/08/2018,08/25/2017,corner,14
86,1688,LINK-011299,Manhattan,40.846771,-73.935456,Live,02/20/2018,12/06/2017,corner,14
87,1689,LINK-000163,Manhattan,40.760266,-73.984857,Live,07/18/2016,05/14/2016,corner,110
88,1690,LINK-022296,Brooklyn,40.718187,-73.959688,Live,02/01/2018,11/30/2017,corner,15
0,1691,LINK-012163,Manhattan,40.80007,-73.946762,Live,01/25/2017,10/15/2016,corner,29
1,1692,LINK-018110,Brooklyn,40.680197,-73.944903,Live,03/20/2017,03/02/2017,block,45
2,1693,LINK-010750,Manhattan,40.730258,-74.006629,Live,01/26/2017,11/13/2016,corner,29
3,1694,LINK-000286,Manhattan,40.74395,-73.979655,Live,05/17/2016,04/23/2016,corner,208
4,1695,LINK-012682,Manhattan,40.739166,-73.991199,Live,04/10/2018,11/14/2017,corner,180
5,1696,LINK-001609,Manhattan,40.804959,-73.965902,Live,08/18/2017,07/18/2017,block,32
6,1697,LINK-013170,Manhattan,40.815376,-73.947503,Live,11/16/2016,10/26/2016,corner,54
7,1698,LINK-003236,Manhattan,40.728158,-73.988125,Live,12/12/2016,11/12/2016,corner,196
8,1699,LINK-010755,Manhattan,40.742234,-73.977895,Live,02/15/2018,10/28/2017,corner,133
9,1700,LINK-012458,Manhattan,40.740894,-73.978561,Live,01/23/2019,04/23/2018,corner,97
10,1701,LINK-018415,Staten Island,40.590453,-74.100922,Live,07/19/2018,07/12/2018,block,25
11,1702,LINK-021528,Brooklyn,40.654133,-74.004404,Live,08/23/2017,07/15/2017,corner,11
12,1703,LINK-000692,Manhattan,40.759801,-73.970072,Live,05/08/2018,12/06/2017,corner,164
13,1704,LINK-001824,Queens,40.713983,-73.830838,Live,11/30/2016,11/05/2016,corner,1
14,1705,LINK-013920,Manhattan,40.760474,-73.976099,Live,10/20/2017,10/29/2016,corner,186
15,1706,LINK-012443,Manhattan,40.850248,-73.932926,Live,03/09/2018,12/05/2017,block,45
16,1707,LINK-000791,Queens,40.705143,-73.795897,Live,11/30/2016,08/27/2016,corner,45
17,1708,LINK-006873,Queens,40.720671,-73.842845,Live,07/18/2017,05/20/2017,corner,19
18,1709,LINK-011337,Manhattan,40.800142,-73.944966,Live,01/25/2017,10/15/2016,corner,22
19,1710,LINK-011338,Manhattan,40.803834,-73.938107,Live,04/10/2018,01/27/2018,corner,0
20,1711,LINK-000882,Manhattan,40.779535,-73.953715,Live,03/23/2016,02/26/2016,corner,87
21,1712,LINK-010812,Manhattan,40.742322,-73.985381,Live,05/24/2018,03/03/2018,corner,25
22,1713,LINK-012330,Manhattan,40.767663,-73.98949,Live,11/01/2017,09/23/2017,corner,48
23,1714,LINK-000531,Manhattan,40.759221,-73.988187,Live,04/06/2016,03/12/2016,corner,299
24,1715,LINK-012484,Manhattan,40.778795,-73.960116,Live,05/17/2018,02/04/2018,corner,41
25,1716,LINK-001602,Manhattan,40.802455,-73.968149,Live,07/01/2016,05/20/2016,corner,21
26,1717,LINK-006038,Manhattan,40.832731,-73.942266,Live,07/21/2016,07/15/2016,corner,43
27,1718,LINK-018153,Queens,40.741506,-73.906524,Live,06/26/2017,02/25/2017,corner,57
28,1719,LINK-001486,Manhattan,40.790235,-73.974793,Live,10/25/2017,09/10/2017,corner,20
29,1720,LINK-005775,Brooklyn,40.676134,-73.971836,Live,02/21/2018,11/10/2017,corner,23
30,1721,LINK-018067,Brooklyn,40.683591,-73.967093,Live,05/01/2017,02/27/2017,corner,37
31,1722,LINK-000969,Manhattan,40.783373,-73.980123,Live,01/03/2018,09/10/2017,corner,48
32,1723,LINK-001087,Brooklyn,40.651027,-73.946513,Live,10/30/2017,06/27/2017,corner,12
33,1724,LINK-000087,Bronx,40.862086,-73.899521,Live,07/20/2017,05/10/2017,corner,8
34,1725,LINK-010861,Manhattan,40.757701,-73.963213,Live,03/06/2018,10/25/2017,corner,52
35,1726,LINK-014173,Manhattan,40.799472,-73.963183,Live,05/31/2018,01/26/2018,corner,41
36,1727,LINK-013522,Queens,40.720017,-73.844787,Live,03/09/2017,02/25/2017,corner,26
37,1728,LINK-000774,Manhattan,40.706242,-74.006244,Live,02/09/2018,11/04/2017,corner,73
38,1729,LINK-001364,Bronx,40.853028,-73.905076,Live,06/13/2017,04/15/2017,corner,18
39,1730,LINK-021398,Queens,40.697902,-73.835657,Live,08/09/2017,07/22/2017,block,68
40,1731,LINK-006882,Queens,40.717212,-73.835496,Live,03/28/2017,03/11/2017,corner,2
41,1732,LINK-012326,Manhattan,40.762147,-73.963354,Live,02/22/2018,10/28/2017,block,62
42,1733,LINK-001111,Queens,40.699754,-73.831609,Live,09/25/2017,05/12/2017,corner,15
43,1734,LINK-012818,Manhattan,40.740772,-73.998204,Live,03/20/2018,11/11/2017,block,111
44,1735,LINK-004818,Manhattan,40.810378,-73.958321,Live,09/28/2016,08/05/2016,corner,75
45,1736,LINK-000634,Manhattan,40.743229,-73.981797,Live,05/08/2017,01/28/2017,corner,93
46,1737,LINK-000697,Manhattan,40.761731,-73.968802,Live,06/07/2017,11/23/2016,corner,164
47,1738,LINK-001792,Bronx,40.818942,-73.92837,Live,06/15/2016,05/12/2016,corner,6
48,1739,LINK-000146,Manhattan,40.752339,-73.987574,Live,12/02/2016,06/04/2016,corner,209
49,1740,LINK-000858,Manhattan,40.774207,-73.957499,Live,03/30/2016,03/02/2016,corner,80
50,1741,LINK-012768,Manhattan,40.848444,-73.934241,Live,03/01/2018,12/06/2017,corner,18
51,1742,LINK-005209,Manhattan,40.8158,-73.954364,Live,09/22/2017,06/20/2017,corner,54
52,1743,LINK-018111,Brooklyn,40.680059,-73.94226,Live,03/24/2017,03/02/2017,corner,56
53,1744,LINK-000868,Manhattan,40.777561,-73.954752,Live,04/15/2016,02/26/2016,corner,140
54,1745,LINK-013724,Manhattan,40.749605,-73.975534,Live,12/05/2016,11/13/2016,corner,149
55,1746,LINK-000785,Queens,40.703352,-73.799923,Live,09/23/2016,08/18/2016,corner,30
56,1747,LINK-000799,Queens,40.703928,-73.79847,Live,02/03/2017,12/20/2016,block,51
57,1748,LINK-000166,Manhattan,40.760718,-73.984634,Live,07/19/2016,05/26/2016,corner,89
58,1749,LINK-013700,Manhattan,40.751182,-73.975188,Live,06/21/2017,04/01/2017,corner,77
59,1750,LINK-000230,Manhattan,40.734473,-73.986175,Live,01/19/2016,01/08/2016,corner,91
60,1751,LINK-013234,Manhattan,40.808793,-73.948125,Live,01/09/2017,11/14/2016,corner,22
61,1752,LINK-018120,Brooklyn,40.679381,-73.929834,Live,09/27/2017,03/19/2017,corner,34
62,1753,LINK-004812,Manhattan,40.80105,-73.964939,Installed,,04/03/2018,corner,21
63,1754,LINK-008695,Manhattan,40.745968,-73.994039,Live,01/18/2017,11/23/2016,corner,248
64,1755,LINK-000887,Manhattan,40.781503,-73.952279,Live,03/23/2016,02/26/2016,corner,37
65,1756,LINK-018179,Manhattan,40.829389,-73.944704,Live,01/12/2018,10/07/2017,block,25
66,1757,LINK-018177,Manhattan,40.830746,-73.943446,Live,04/26/2018,12/06/2017,corner,32
67,1758,LINK-000342,Manhattan,40.757113,-73.970088,Live,02/05/2019,03/10/2018,corner,120
68,1759,LINK-003226,Manhattan,40.73108,-73.985739,Live,09/19/2016,07/08/2016,corner,107
69,1760,LINK-006037,Manhattan,40.832283,-73.942327,Live,07/20/2016,07/13/2016,corner,47
70,1761,LINK-000851,Manhattan,40.772376,-73.958959,Live,03/24/2016,03/05/2016,corner,65
71,1762,LINK-000269,Manhattan,40.740246,-73.982383,Live,05/17/2016,04/23/2016,corner,96
72,1763,LINK-019312,Bronx,40.846434,-73.912958,Live,07/13/2018,06/20/2018,corner,0
73,1764,LINK-021914,Brooklyn,40.691021,-73.868095,Live,03/28/2018,09/23/2017,corner,11
74,1765,LINK-003308,Manhattan,40.758022,-73.985832,Live,05/16/2018,11/14/2017,corner,207
75,1766,LINK-000934,Manhattan,40.775795,-73.98235,Live,08/03/2017,06/30/2017,corner,135
76,1767,LINK-000827,Manhattan,40.764654,-73.964076,Live,08/03/2017,06/30/2017,corner,67
77,1768,LINK-012938,Brooklyn,40.708922,-73.94339,Live,05/23/2017,04/28/2017,corner,65
78,1769,LINK-002347,Brooklyn,40.678354,-73.911008,Live,12/09/2016,11/11/2016,corner,1
79,1770,LINK-003916,Manhattan,40.778381,-73.981665,Live,02/27/2017,01/27/2017,corner,66
80,1771,LINK-013527,Queens,40.76516,-73.931428,Live,05/17/2017,03/25/2017,corner,17
81,1772,LINK-008229,Manhattan,40.721425,-73.993454,Live,08/19/2016,07/22/2016,corner,102
82,1773,LINK-001504,Manhattan,40.794462,-73.971573,Live,11/23/2016,11/04/2016,corner,79
83,1774,LINK-001484,Manhattan,40.790053,-73.974767,Live,10/25/2016,06/24/2016,corner,12
84,1775,LINK-006026,Manhattan,40.799505,-73.939036,Live,06/15/2016,05/27/2016,corner,49
85,1776,LINK-010216,Manhattan,40.807326,-73.952789,Live,11/07/2016,10/03/2016,corner,29
86,1777,LINK-000256,Manhattan,40.736332,-73.985123,Live,04/27/2016,04/16/2016,corner,180
87,1778,LINK-000989,Manhattan,40.786207,-73.977698,Live,04/27/2016,03/29/2016,corner,20
88,1779,LINK-014438,Manhattan,40.732747,-73.986107,Live,10/28/2016,10/16/2016,block,118
0,1780,LINK-018385,Staten Island,40.575553,-74.104816,Live,05/25/2017,04/10/2017,corner,2
1,1781,LINK-000748,Manhattan,40.758633,-73.975341,Live,05/26/2017,04/30/2017,corner,67
2,1782,LINK-010346,Manhattan,40.809268,-73.951708,Live,10/14/2016,09/24/2016,corner,20
3,1783,LINK-000992,Manhattan,40.787028,-73.977832,Live,12/14/2016,11/02/2016,corner,39
4,1784,LINK-010406,Manhattan,40.810023,-73.951413,Live,10/14/2016,09/24/2016,corner,37
5,1785,LINK-018384,Staten Island,40.573466,-74.106917,Live,02/28/2017,02/19/2017,corner,6
6,1786,LINK-000003,Brooklyn,40.701542,-73.942169,Live,08/03/2017,07/01/2017,corner,21
7,1787,LINK-020659,Brooklyn,40.683436,-73.992773,Live,10/23/2017,07/20/2017,corner,58
8,1788,LINK-010356,Manhattan,40.814863,-73.947877,Live,10/25/2016,09/17/2016,corner,54
9,1789,LINK-013196,Bronx,40.862051,-73.896079,Live,06/25/2018,01/14/2018,corner,2
10,1790,LINK-001499,Manhattan,40.792887,-73.973289,Live,10/06/2017,08/13/2017,corner,52
11,1791,LINK-012761,Manhattan,40.822902,-73.938365,Live,09/21/2017,08/19/2017,corner,2
12,1792,LINK-021928,Brooklyn,40.676994,-73.898358,Live,01/22/2018,09/23/2017,corner,4
13,1793,LINK-022140,Brooklyn,40.648733,-73.952414,Live,02/28/2018,09/30/2017,corner,13
14,1794,LINK-001547,Manhattan,40.797284,-73.969652,Live,03/14/2018,10/15/2017,corner,52
15,1795,LINK-008215,Manhattan,40.73116,-73.994079,Live,08/01/2018,11/04/2017,corner,50
16,1796,LINK-013218,Bronx,40.825605,-73.918258,Live,06/11/2018,05/02/2018,corner,14
17,1797,LINK-014662,Manhattan,40.822308,-73.942445,Live,12/16/2016,11/17/2016,corner,73
18,1798,LINK-020783,Brooklyn,40.684553,-73.994765,Live,11/21/2017,08/31/2017,corner,98
19,1799,LINK-020603,Bronx,40.812079,-73.92659,Live,07/02/2018,01/14/2018,block,15
20,1800,LINK-014249,Queens,40.76272,-73.926808,Live,05/23/2017,05/06/2017,corner,60
21,1801,LINK-014492,Bronx,40.817235,-73.915829,Live,12/22/2016,10/22/2016,corner,18
22,1802,LINK-001690,Manhattan,40.807296,-73.964646,Live,03/13/2017,02/11/2017,corner,34
23,1803,LINK-021089,Queens,40.77036,-73.918895,Live,06/28/2018,05/19/2018,block,44
24,1804,LINK-007631,Manhattan,40.751632,-73.970657,Live,03/06/2018,11/04/2017,block,62
25,1805,LINK-001605,Manhattan,40.803721,-73.967381,Live,06/29/2016,06/17/2016,corner,18
26,1806,LINK-010251,Bronx,40.850548,-73.900954,Live,06/13/2017,05/10/2017,block,1
27,1807,LINK-011660,Bronx,40.821437,-73.912327,Live,05/22/2017,03/18/2017,corner,3
28,1808,LINK-010558,Queens,40.761646,-73.924856,Live,08/09/2017,05/12/2017,corner,39
29,1809,LINK-013801,Manhattan,40.757734,-73.975434,Live,05/09/2017,02/11/2017,corner,95
30,1810,LINK-012889,Queens,40.761341,-73.92387,Live,06/14/2017,03/25/2017,corner,96
31,1811,LINK-013381,Manhattan,40.811325,-73.952053,Live,12/20/2016,10/29/2016,corner,33
32,1812,LINK-013858,Manhattan,40.717095,-73.990581,Live,02/09/2018,11/11/2017,corner,62
33,1813,LINK-000266,Manhattan,40.740041,-73.982424,Live,02/01/2016,01/29/2016,corner,232
34,1814,LINK-021923,Brooklyn,40.684702,-73.868309,Live,11/21/2017,09/29/2017,block,0
35,1815,LINK-001695,Manhattan,40.824559,-73.951597,Live,10/06/2016,05/27/2016,corner,20
36,1816,LINK-004661,Manhattan,40.827117,-73.949738,Live,12/14/2016,11/02/2016,corner,27
37,1817,LINK-012544,Manhattan,40.82832,-73.949299,Live,03/13/2018,10/20/2017,corner,6
38,1818,LINK-001161,Queens,40.743976,-73.927772,Live,07/18/2017,06/24/2017,corner,4
39,1819,LINK-000275,Manhattan,40.741291,-73.981512,Live,06/21/2017,05/13/2017,corner,181
40,1820,LINK-002079,Manhattan,40.835135,-73.943873,Live,07/20/2017,06/10/2017,corner,17
41,1821,LINK-010455,Brooklyn,40.707208,-73.954195,Live,02/27/2018,12/02/2017,corner,12
42,1822,LINK-014174,Manhattan,40.758482,-73.993016,Installed,,04/06/2019,corner,120
43,1823,LINK-021018,Queens,40.760686,-73.91557,Live,02/26/2018,12/15/2017,corner,18
44,1824,LINK-000503,Manhattan,40.750227,-73.995051,Live,04/07/2016,03/18/2016,corner,94
45,1825,LINK-000285,Manhattan,40.743494,-73.979907,Live,08/03/2017,06/30/2017,corner,242
46,1826,LINK-000287,Manhattan,40.743876,-73.979316,Live,01/27/2016,01/15/2016,corner,84
47,1827,LINK-021683,Brooklyn,40.681039,-73.97573,Live,08/15/2017,07/20/2017,block,23
48,1828,LINK-010956,Manhattan,40.832749,-73.941887,Live,05/11/2017,01/29/2017,corner,6
49,1829,LINK-020914,Queens,40.753522,-73.914501,Live,11/07/2017,09/30/2017,corner,33
50,1830,LINK-011377,Manhattan,40.732909,-74.003877,Live,02/13/2019,08/06/2018,corner,111
51,1831,LINK-001705,Manhattan,40.825446,-73.947868,Live,02/01/2017,08/19/2016,corner,28
52,1832,LINK-005422,Bronx,40.818886,-73.929213,Live,11/08/2016,08/27/2016,corner,10
53,1833,LINK-014611,Manhattan,40.741711,-73.977973,Live,12/05/2017,10/06/2017,corner,74
54,1834,LINK-000298,Manhattan,40.746539,-73.977688,Live,01/27/2016,01/15/2016,corner,110
55,1835,LINK-012766,Manhattan,40.74685,-73.977159,Live,04/10/2018,10/28/2017,corner,116
56,1836,LINK-013805,Manhattan,40.754311,-73.98833,Live,01/18/2017,11/12/2016,corner,164
57,1837,LINK-002667,Brooklyn,40.665618,-73.989159,Live,06/12/2017,02/27/2017,corner,56
58,1838,LINK-011822,Manhattan,40.844756,-73.936847,Installed,,12/06/2017,corner,1
59,1839,LINK-013834,Manhattan,40.746005,-73.99029,Live,02/23/2018,08/19/2017,corner,81
60,1840,LINK-001149,Queens,40.741288,-73.904656,Live,01/05/2017,11/05/2016,corner,30
61,1841,LINK-001009,Brooklyn,40.699342,-73.992187,Live,02/13/2017,12/15/2016,corner,99
62,1842,LINK-000045,Brooklyn,40.688851,-73.980613,Live,01/20/2017,11/13/2016,corner,26
63,1843,LINK-012591,Manhattan,40.789263,-73.970284,Live,04/11/2018,02/14/2018,corner,59
64,1844,LINK-014256,Manhattan,40.738351,-74.005466,Live,10/12/2018,02/04/2018,block,107
65,1845,LINK-018149,Queens,40.740962,-73.901886,Live,03/28/2017,03/04/2017,corner,32
66,1846,LINK-018097,Brooklyn,40.675745,-73.956212,Live,03/12/2018,11/10/2017,corner,53
67,1847,LINK-000475,Manhattan,40.757544,-73.989409,Live,04/06/2016,03/12/2016,corner,192
68,1848,LINK-012502,Manhattan,40.790786,-73.968915,Live,05/21/2018,02/08/2018,corner,227
69,1849,LINK-018146,Queens,40.739393,-73.892498,Live,03/20/2017,02/25/2017,corner,10
70,1850,LINK-013709,Manhattan,40.747251,-73.974241,Live,05/17/2018,03/18/2018,corner,144
71,1851,LINK-011095,Manhattan,40.743097,-73.992812,Live,05/24/2018,02/12/2018,corner,163
72,1852,LINK-003240,Manhattan,40.726471,-73.989351,Live,10/07/2016,09/02/2016,corner,181
73,1853,LINK-013117,Brooklyn,40.676409,-73.98029,Live,04/03/2017,03/11/2017,corner,63
74,1854,LINK-013913,Manhattan,40.77178,-73.982773,Live,08/01/2018,01/26/2018,corner,44
75,1855,LINK-011086,Queens,40.747059,-73.88882,Live,08/30/2017,07/08/2017,corner,67
76,1856,LINK-003481,Manhattan,40.795005,-73.96981,Live,06/29/2017,05/10/2017,corner,34
77,1857,LINK-006867,Queens,40.738109,-73.885717,Live,01/12/2017,11/19/2016,corner,13
78,1858,LINK-011080,Manhattan,40.725291,-73.986842,Live,10/25/2017,08/26/2017,corner,82
79,1859,LINK-000193,Manhattan,40.736201,-73.993601,Live,08/30/2017,07/29/2017,corner,247
80,1860,LINK-018391,Bronx,40.835133,-73.919797,Live,07/20/2017,06/10/2017,block,0
81,1861,LINK-003873,Manhattan,40.797391,-73.96807,Live,08/09/2017,06/30/2017,corner,98
82,1862,LINK-001114,Queens,40.700159,-73.830914,Live,06/06/2017,05/12/2017,corner,22
83,1863,LINK-003911,Manhattan,40.798027,-73.967603,Live,04/11/2018,12/06/2017,corner,115
84,1864,LINK-000551,Manhattan,40.764212,-73.984545,Live,05/26/2016,04/30/2016,corner,180
85,1865,LINK-000359,Manhattan,40.760005,-73.967568,Live,07/19/2016,02/27/2016,corner,82
86,1866,LINK-000772,Manhattan,40.705044,-74.007322,Live,04/27/2018,11/11/2017,corner,105
87,1867,LINK-011115,Queens,40.749112,-73.870624,Live,09/08/2017,07/22/2017,corner,54
88,1868,LINK-014207,Manhattan,40.800405,-73.961891,Live,05/31/2018,04/03/2018,corner,17
